X,Y,OBJECTID,COD_SIG_TR,COD_VIA,DESIGNACAO,HIERARQUIA,EIXO,TIPOLOGIA,SITUACAO,DUPL_TROC,ZONA,COMPRIMENTO,IDTIPO,SITUACAO_PROJ_OBRA,FREGUESIA,ZONAMENTO,ORCAMENTO,NOME_PROJETO,SITUACAO_PROJ,ANO,PERIODO,PLANEAMENTO_GVMG,TIPOLOGIA_AML,ESTADO_AML,F_PRINCIPAL,SGPI,VALIDACAO,GlobalID,Shape__Length
-9.1467258405886,38.73927527179,2565,156759,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,47.45,9196,,Avenidas Novas,Avenidas Novas,11514.98,Avenida Elias Garcia - Poente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,4bcd4748-f989-4261-bd0f-7d060c548fe7,60.7558386446394
-9.14668930116528,38.7391355185058,2566,156764,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,47.46,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Elias Garcia - Poente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,92ca7fb0-3f60-4577-812e-42a0a6929319,60.7629066751222
-9.1131717615107,38.7693364611422,2587,B0000253,B0000253,Parque Urbano dos Olivais - Quinta Conde de Arcos,Principal,Olivais - Beato,Pista Ciclável Bidirecional,Executado,N,DMEVAE,474.78,9196,DMEVAE,Olivais,,0,Corredor Verde dos Olivais - Pista Ciclável Troço 24B,Concluído,2018,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,2016.249,,9a82c744-78d4-4683-ba5a-8133b606a920,608.598957472445
-9.09577500431024,38.7650825217206,2590,157579,35282,Alameda dos Oceanos,Principal,Marginal,Pistas Cicláveis Unidirecionais,Executado,S,DMM,31.4,9196,,Parque das Nações,Frente Ribeirinha,0, ,,2017,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,16b4910e-2c57-4a9d-8341-fa39f1264524,40.3839084376048
-9.09793506775364,38.7928875743135,2591,157968,5968,Passeio dos Heróis do Mar,Principal,Marginal,Pista Ciclável Bidirecional,Executado,N,ZON,62,9196,,Parque das Nações,,0, ,,2012,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,65c669a7-7f4f-4b35-a104-a465d11fd15c,79.7539294541543
-9.09752815078542,38.7941345469212,2592,158356,5968,Passeio dos Heróis do Mar,Principal,Marginal,Pista Ciclável Bidirecional,Executado,N,ZON,262.3,9196,,Parque das Nações,,0, ,,2012,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,7f7a4792-419a-4c8e-9f0a-5f70f434eb89,337.320007336675
-9.14182185235607,38.7453888656268,2598,B0000368,B0000368,Rua Infante Dom Pedro,Complementar,,Pista Ciclável Bidirecional,Executado,N,-,528.35,9196,,Alvalade,,0,Avenida Frei Miguel Contreiras - Rua Infante Dom Pedro,,2009,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,f7c16aba-1dff-429c-981d-048d00c705aa,676.624291858993
-9.15651349225891,38.7342479457781,2600,5777,67378,Rua Fialho de Almeida,Local,,30+Bici,Executado,N,-,291.36,9196,Concluído,Avenidas Novas,Praça Espanha,0,Rua Fialho de Almeida,Concluído,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,b1b2fc3d-2010-4f20-9828-705b17b2fe12,373.118146371746
-9.09673118592085,38.7553267340803,2612,152515,35282,Alameda dos Oceanos,Principal,Marginal,Pista Ciclável Bidirecional,Executado,N,-,82.74,9196,,Parque das Nações,,0,Alameda dos Oceanos Sul,,-,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,2018.151,,d38985ef-bb16-41e8-be9a-c0b95b09e1dc,106.389573012899
-9.15481954182258,38.7500261374993,2615,23096,101725,Rua Prof. António Flores,Local,,30+Bici,Executado,N,-,125.05,9196,,Alvalade,Cidade Universitária,0,Rua Professor António Flores,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,bf7e2926-4b7e-4043-9a9b-b829938ff2ff,160.676808472505
-9.14456725498704,38.7196021760908,2634,7994,34187,Avenida da Liberdade,Principal,Central,30+Bici,Executado,S,DEP,256.79,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,6616be49-3be0-4641-88cf-6266d53f5293,329.589286967655
-9.1471050783097,38.7380318732509,2635,13071,67003,Avenida Visconde de Valmor,Complementar,,30+Bici,Executado,S,Planalto,137.17,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Visconde Valmor - Poente,,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,8cd9cb4e-46be-4b36-9d84-2e9792322eea,175.628662673724
-9.15192507026414,38.738335750331,2640,156233,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,49.4,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Elias Garcia - Poente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,d45139b0-9783-4eb3-a407-74ec42ecd8fe,63.2483066817165
-9.15238578518151,38.7382697541465,2641,156235,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,32.05,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Elias Garcia - Poente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,a19eadb4-e6c4-4d06-9e44-f22105f72279,41.0402306372792
-9.15122144550412,38.7385792469014,2642,156239,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,11.49,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Elias Garcia - Poente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,727c468f-8461-4c23-9cbb-2920fe7ecd17,14.7179508462957
-9.14375393784595,38.7395783502794,2657,5029,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,110.43,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Elias Garcia - Nascente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,553ad080-172a-4add-bca1-467b91c3b82c,141.401012576661
-9.16052000920006,38.7412521519441,2658,4761,67399,Rua Filipe da Mata,Local,,30+Bici,Executado,S,DMM,247,9196,,Avenidas Novas,Bº Santos,0,Rua Filipe da Mata,Concluído,2018,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,eba0f9e9-cd6d-46db-9981-942f3b1597e1,316.235233455025
-9.15648868213822,38.7414272405794,2660,13035,67399,Rua Filipe da Mata,Local,,30+Bici,Executado,S,DMM,77.41,9196,,Avenidas Novas,Bº Santos,0,Rua Filipe da Mata,Concluído,2018,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,9184ff46-defc-4ccd-9b55-97cccffd1069,99.10537614971
-9.1274312266383,38.7570106870032,2665,B0000020,B0000020,Parque de Vale de Chelas - Parque da Bela Vista,Local,,Pista Ciclável Bidirecional,Executado,N,-,984.92,9196,,Marvila,,0,Parque de Vale de Chelas - Parque da Bela Vista,,2012,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,17b99674-cc89-48c6-a2d9-1406519d2531,1265.209171501
-9.12307811738004,38.7566480105971,2666,B0000028,B0000028,Troço Vale de Chelas,Local,,Percurso Ciclo-pedonal,Executado,N,-,704.78,9196,,Marvila,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,2707679a-baa0-4f6b-a948-47cc1f6cce07,904.969895696982
-9.12490909671065,38.7430690169254,2667,B0000021,B0000021,Acesso à Ponte da Belavista,Local,,Pista Ciclável Bidirecional,Executado,N,DMEVAE,113.25,9196,,Areeiro,,0,Parque da Bela Vista - Quinta da Montanha,,2012,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,af58f381-2cd0-4347-a6fc-e67c4493b0f8,145.24413553053
-9.14907691988421,38.7387763766798,2688,5162,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,139.99,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Elias Garcia - Poente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,bb6e0f20-1737-413b-854b-8927992f35f2,179.249104638587
-9.1475239133193,38.7400910160374,2691,4958,67001,Avenida Barbosa du Bocage,Local,,30+Bici,Executado,S,Planalto,149.4,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Barbosa du Bocage - Poente,Em obra,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,95dbf2a4-1797-445d-9c05-50fc5ddd310b,191.296622843715
-9.17557933667077,38.7575649841975,2698,B0000022,B0000022,Ponte ciclo-pedonal sobre a 2ª Circular,Local,,Percurso Ciclo-pedonal,Executado,N,-,95.49,9196,,São Domingos de Benfica,,0, ,,2015,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,fbff80da-426d-41ad-b2b6-ac70252347ab,122.413070944843
-9.09427764253817,38.7859976227836,2703,158418,5942,Passeio do Tejo,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,61.14,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,59a913ac-3545-4d44-b5da-40c9861f5774,78.3422951039437
-9.09479089362822,38.7860828770135,2704,158423,5942,Passeio do Tejo,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,30.2,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,206fa393-21f1-4195-b8e1-843760eb2ec6,38.6918390377839
-9.09297119171882,38.785631200811,2705,158437,5942,Passeio do Tejo,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,168.1,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,5215c59e-bfdf-407f-b4f7-bdbe70d7b14f,215.549599556077
-9.09233018080891,38.7856916160629,2706,158438,102142,Passeio do Sapal,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,90.41,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,d0c9b748-575d-43df-bf40-a58653935ae0,116.287705024932
-9.09236202013362,38.7864665897588,2707,158439,102142,Passeio do Sapal,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,103.61,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,8bd35696-c8c2-40b0-9c1b-8bb3122d8bd7,133.268184379831
-9.09217601776176,38.7872336802822,2708,158440,102142,Passeio do Sapal,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,43.79,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,93a14698-8a06-4dbe-84bd-8c23ca6fd0f7,56.3068223631983
-9.09195094136085,38.7876955668409,2709,158441,102142,Passeio do Sapal,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,97.26,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,2ce8c43b-d187-441a-8cc4-72071f3d3ab5,125.017488804416
-9.14654472495595,38.7522374147503,2712,3462,66707,Avenida da Igreja,Local,,30+Bici,Executado,S,DMM,60.71,9196,,Alvalade,Alvalade Norte,0,Avenida da Igreja (troço Poente),,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,26625fd4-7fdd-450e-82db-26ad822805fd,77.7825565974479
-9.14825033372804,38.743188510886,2719,4557,66959,Avenida António Serpa,Local,,30+Bici,Executado,S,Planalto,147.73,9196,Concluído,Avenidas Novas,Campo Pequeno,0,Avenida António Serpa,Concluído,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,c03bffa9-a8d6-49f1-9d7a-99c33dbbc3a8,189.169422664271
-9.09693616844311,38.7953994342035,2724,158470,5968,Passeio dos Heróis do Mar,Principal,Marginal,Pista Ciclável Bidirecional,Executado,N,ZON,21.69,9196,,Parque das Nações,,0, ,,2012,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,d80f9f6f-5c22-4c16-9b8b-32ba47cec0dd,27.8912376764945
-9.14890395870855,38.7738090959028,2726,158526,6287,---- Eixo Central,Principal,Circular Exterior,Percurso Ciclo-pedonal,Executado,,-,173.34,9196,,Lumiar,Alta de Lisboa,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,d2ae90a2-08ff-46a0-ba4d-fd192f1dece3,222.867854995535
-9.09513898519215,38.7731641733956,2730,157638,35282,Alameda dos Oceanos,Principal,Marginal,Pistas Cicláveis Unidirecionais,Executado,S,DMM,88.56,9196,,Parque das Nações,Frente Ribeirinha,0, ,,2017,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,44d567ba-6d9f-4c0e-9ed3-1cb5a78df81f,113.898948343339
-9.14418018889743,38.7179789005556,2734,8217,34187,Avenida da Liberdade,Principal,Central,30+Bici,Executado,S,DEP,116.72,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,1c00fa58-360f-448a-880a-7f017ee67e6d,149.802481887451
-9.09813832760176,38.7890703942682,2737,158364,5968,Passeio dos Heróis do Mar,Principal,Marginal,Pista Ciclável Bidirecional,Executado,N,ZON,51.51,9196,,Parque das Nações,,0, ,,2012,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,9e63d980-7fb2-4dec-ad16-92b17f94ae9f,66.2525947521013
-9.09819774805509,38.7894370811768,2738,158367,5968,Passeio dos Heróis do Mar,Principal,Marginal,Pista Ciclável Bidirecional,Executado,N,ZON,51.58,9196,,Parque das Nações,,0, ,,2012,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,d044065a-1b80-4c79-a9ad-bddec06e50dc,66.3518559993008
-9.09823643130784,38.7899966353311,2739,158370,5968,Passeio dos Heróis do Mar,Principal,Marginal,Pista Ciclável Bidirecional,Executado,N,ZON,52.46,9196,,Parque das Nações,,0, ,,2012,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,58019ea1-49bd-46a0-a381-b85f5f464f05,67.4794741045635
-9.09825154815745,38.7903898216607,2740,158373,5968,Passeio dos Heróis do Mar,Principal,Marginal,Pista Ciclável Bidirecional,Executado,N,ZON,50.88,9196,,Parque das Nações,,0, ,,2012,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,909098aa-8bee-49eb-8b0e-81dadce30eca,65.4530635119247
-9.09823289778468,38.7909262351219,2741,158376,5968,Passeio dos Heróis do Mar,Principal,Marginal,Pista Ciclável Bidirecional,Executado,N,ZON,52.36,9196,,Parque das Nações,,0, ,,2012,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,ba7c2556-2c34-479d-bfa4-633666db8845,67.3540876160319
-9.0913277622782,38.788505986894,2742,158442,102142,Passeio do Sapal,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,86.7,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,4f5719a7-1611-47ff-86ed-a68a2e06cda9,111.373147294543
-9.09074383954287,38.7940974511188,2743,158444,102142,Passeio do Sapal,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,29.18,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,f0988874-4ec4-4b2e-959d-b17a3df4631e,37.4469277117929
-9.14407816857808,38.7184735476612,2753,156352,34187,Avenida da Liberdade,Principal,,30+Bici,Executado,S,DEP,8.66,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,1e8e620b-eacd-4c69-95b5-528bd32335e7,11.0928716782899
-9.14422220040831,38.7182957470075,2754,156357,34187,Avenida da Liberdade,Principal,,30+Bici,Executado,S,DEP,34.24,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,fba34b74-9bcd-4fc7-af51-771ffbfe6efa,43.8734122437899
-9.14401341217334,38.7183985329644,2755,156358,34187,Avenida da Liberdade,Principal,,30+Bici,Executado,S,DEP,8.67,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,5fe9acb8-2cb9-4ab1-bc58-446cf1a2b415,11.1097482335806
-9.14388516149688,38.7185702968584,2759,16370,34187,Avenida da Liberdade,Principal,,30+Bici,Executado,S,DEP,31.21,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,f374f707-dffe-45b0-9a39-7beed3211cea,39.9888635748523
-9.15056543998806,38.7385442506643,2761,5186,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,98.01,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Elias Garcia - Poente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,e86bcb55-f6c7-4f8a-8d4f-09aeedefab73,125.497962577889
-9.14753257981603,38.7390143769871,2763,5123,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,101.64,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Elias Garcia - Poente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,7cd4372f-b335-4828-8e0f-11320570a911,130.141382717716
-9.14354355105893,38.7172451417467,2765,8253,34187,Avenida da Liberdade,Principal,Central,30+Bici,Executado,S,DEP,26.64,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,dbab5e42-9b75-4fbc-8a64-983748a49878,34.1956416557894
-9.19098686462249,38.7527955475629,2785,B0000012,B0000012,Parque Quinta da Granja,Local,,Pista Ciclável Bidirecional,Executado,N,-,633.82,9196,,Benfica,,0,,,-,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,ea999fa0-87ec-405f-9db9-fe64455d1727,813.525722550268
-9.14471440687186,38.7528780956467,2786,16526,67581,Praça de Alvalade,Local,,30+Bici,Executado,S,DMM,22.06,9196,,Alvalade,Alvalade Norte,0,Avenida da Igreja (troço Poente),,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,39e90ce7-2a69-43a1-8dea-4bb855eb5d09,28.278354127846
-9.14469704963583,38.7528350344943,2791,154941,67581,Praça de Alvalade,Local,,30+Bici,Executado,S,DMM,31.57,9196,,Alvalade,Alvalade Norte,0,Avenida da Igreja (troço Poente),,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,1fd6724d-6802-4794-9f16-15b11b9e031e,40.4384185932467
-9.13558789528214,38.7074847086321,2794,10844,33668,Praça do Comércio,Principal,Central,Percurso Ciclo-pedonal,Executado,N,ZOC,136.33,9196,,Santa Maria Maior,,0, ,,2012,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,d2032757-2311-4902-ad37-4a06e0ffd3c3,175.115072788449
-9.13541775445232,38.738740805962,2810,5368A,66970,Avenida Guerra Junqueiro,Principal,,Faixas Cicláveis ou Contrafluxos,Executado,N,DMM,343.77,9196,,Areeiro,Roma-Areeiro,24844.68,Avenida Guerra Junqueiro,EP - Aguarda decisão do executivo,2018,,,Faixa ciclavel,Executado,Via destinada a funcoes quotidianas,,,81526cc1-14ed-4e96-8e62-3610d337da45,441.239720343515
-9.14934072813366,38.7399045124769,2818,22137,67001,Avenida Barbosa du Bocage,Local,,30+Bici,Executado,S,Planalto,139.11,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Barbosa du Bocage - Poente,Em obra,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,9f2c9d77-1a42-4ab4-980d-a1644a493521,178.122232653703
-9.14718254677399,38.7520317660632,2819,3477,66707,Avenida da Igreja,Local,,30+Bici,Executado,S,DMM,59.22,9196,,Alvalade,Alvalade Norte,0,Avenida da Igreja (troço Poente),,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,305081cb-9ed6-4cc7-baab-cdf5f0755672,75.8793589035709
-9.18572678441091,38.7565481564769,2824,B0000015,B0000015,Parque Quinta da Granja - Telheiras,Local,,Pista Ciclável Bidirecional,Executado,N,-,927.14,9196,,Carnide,,0,Parque Quinta da Granja - Telheiras,,-,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,e33ea44d-3a01-4826-8e3b-7fc2c2216395,1191.10846734978
-9.16639930239798,38.7586534879033,2825,B0000023,B0000023,Telheiras-Campo Grande,Complementar,,Pista Ciclável Bidirecional,Executado,N,-,1069.65,9196,,Lumiar,,0, ,,2010,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,a1827458-d212-4513-bc0a-71a072d253d6,1371.99698224143
-9.16295096001762,38.7554424405884,2826,B0000148,B0000148,Telheiras - Campo Grande (Via Cidade Universitária),Complementar,,Pista Ciclável Bidirecional,Executado,N,-,861.11,9196,,Alvalade,,0,Telheiras - Campo Grande (Via Cidade Universitária),,2009,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,80e580f9-90ce-4ee6-97e8-249135a51c61,1105.11674003867
-9.17009909518911,38.7600720395627,2827,B0000025,B0000025,Parque Quinta da Granja - Telheiras,Complementar,,Pista Ciclável Bidirecional,Executado,N,-,69.9,9196,,Lumiar,,0,Parque Quinta da Granja - Telheiras,,-,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,6c8c3158-9d34-483a-8d15-5e55330d9f6c,89.8756432978852
-9.14389604509155,38.7184566533458,2828,156359,34187,Avenida da Liberdade,Principal,,30+Bici,Executado,S,DEP,31.95,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,5d483788-5020-43e7-a27f-dd110924e053,40.9434127013726
-9.14430980030626,38.7183593902778,2829,16404,34187,Avenida da Liberdade,Principal,,30+Bici,Executado,S,DEP,34.39,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,f2e297cc-4fe3-4394-904c-2e4152c3d214,44.0730076280743
-9.14737452214009,38.7228227460844,2830,7469,34187,Avenida da Liberdade,Principal,Central,30+Bici,Executado,S,DEP,176.19,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,0f5ef63b-b55a-4568-8a9e-e6cbfd28cea3,226.151794801263
-9.14852203749924,38.7241456540382,2832,7230,34187,Avenida da Liberdade,Principal,Central,30+Bici,Executado,S,DEP,172.89,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,e5b8f6c3-c246-4dea-8ba7-16af5269e3b4,221.917646693367
-9.14610189864001,38.7213621460626,2833,7692,34187,Avenida da Liberdade,Principal,Central,30+Bici,Executado,S,DEP,216.47,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,52094308-8c2b-4852-a746-199e38a7a9bc,277.837237772388
-9.13590990672635,38.708345907741,2838,154058,33668,Praça do Comércio,Principal,Central,Percurso Ciclo-pedonal,Executado,N,ZOC,35.26,9196,,Santa Maria Maior,,0, ,,2012,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,6e8bdd7b-df9b-4772-bbcc-4159781e0744,45.290728454125
-9.18339231970335,38.7412067731155,2839,4899,100989,Estrada do Barcal,Local,,Trilho,Executado,N,-,878.5,9196,,São Domingos de Benfica,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,7c4061e3-6187-4649-8f68-6df7d8917d7e,1127.06487429675
-9.16159785885066,38.7748224138406,2843,B0000257,B0000257,Alameda das Linhas de Torres - Rua Alexandre Ferreira,Principal,Central,Pista Ciclável Bidirecional,Executado,N,DEP,205.21,9196,,Lumiar,Lumiar,0,UPCB - Alameda das Linhas de Torres,Concluído,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,71b9d2c8-cb1b-4f4e-9082-3f5dbf8c0c7c,263.66822051039
-9.14899787577487,38.7692848336144,2857,159022,6287,---- Eixo Central,Principal,Circular Exterior,Percurso Ciclo-pedonal,Executado,,-,8.62,9196,,Lumiar,Alta de Lisboa,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,3c0a2aed-f683-470a-afd8-695a17b69e3d,11.0812490672832
-9.14876235232957,38.767353902473,2859,159023,6287,---- Eixo Central,Principal,Circular Exterior,Percurso Ciclo-pedonal,Executado,,-,5.77,9196,,Lumiar,Alta de Lisboa,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,b3553aff-91a7-4c9d-9469-aaf073f0e0b8,7.41386375019079
-9.19446206362919,38.7262906336122,2861,B0000118,B0000118,Monsanto,Local,,Trilho,Executado,N,-,123.21,9196,,Benfica,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,ebe5a2ae-1216-4ebf-8489-63c938514f88,157.801588832305
-9.17835333678967,38.7277677349767,2862,18580,100199,Estrada Bela Vista,Local,,Trilho,Executado,,-,2547.83,9196,,Benfica,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,aaa0fb3b-6b2c-46ba-93b1-001e7db7e406,3265.69310215549
-9.22090523443199,38.7110982234919,2863,B0000119,B0000119,Monsanto,Local,,Trilho,Executado,N,-,1595.55,9196,,Belém,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,6d836215-ed58-4840-b811-82fb3cd89427,2046.68535721615
-9.183944153922,38.7431490428786,2864,B0000127,B0000127,Monsanto,Local,,Trilho,Executado,N,-,746.47,9196,,São Domingos de Benfica,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,5001232a-7074-4d12-b738-701ac9087f2d,956.096595218527
-9.15060170946765,38.7386766198057,2870,22159,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,98.43,9196,,Avenidas Novas,Avenidas Novas,0,Avenida Elias Garcia - Poente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,95c556d2-1215-4b8f-994a-10ec2f337f71,126.031232979233
-9.13693417812249,38.741045168342,2878,4822,66932,Avenida de Paris,Principal,Benfica - Braço de Prata,30+Bici,Executado,N,DMM,133.72,9196,,Areeiro,Roma,0,Avenida de Paris,,2019,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2018.147,,539843d7-ce12-4b82-ab43-88d41b10d3ab,171.260514971513
-9.13545764360834,38.7411435311345,2879,4792,66932,Avenida de Paris,Principal,Benfica - Braço de Prata,Faixas Cicláveis ou Contrafluxos,Executado,N,DMM,17.14,9196,,Areeiro,Roma,0,Avenida de Paris,,2019,,,Faixa ciclavel,Executado,Via destinada a funcoes quotidianas,2018.147,,df73cc4f-24ec-4eac-b25d-e46f8cceb3bd,21.9442159643852
-9.14850999894744,38.7652091963651,2884,159031,6287,---- Eixo Central,Principal,Circular Exterior,Percurso Ciclo-pedonal,Executado,,-,472.47,9196,,Lumiar,Alta de Lisboa,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,46b40133-e2b1-4a5c-84b4-242dbac2855b,607.553068622313
